,EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status
138,34060000,2,1975-01-12,,1,1,276.637,191.313,229.112,10,14,1,1,1,,0,239.963,225.602,233.53400000000002,244.833,249.745,261.366,249.745,230.347,273.211,276.637,244.833,214.676,201.19299999999998,191.313,202.859,209.579,225.602,236.739,216.238,207.891,206.208,202.859,202.859,202.859,207.891,249.745,264.728,238.34900000000002,225.602,231.938,233.53400000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,34060000,2,1976-01-01,,1,1,350.796,206.208,247.81799999999998,31,9,1,1,1,,0,227.179,248.10299999999998,280.08,280.08,266.416,246.46599999999998,222.46200000000002,211.27200000000002,206.208,206.208,217.787,233.53400000000002,233.53400000000002,220.899,222.46200000000002,219.34099999999998,219.34099999999998,220.899,219.34099999999998,239.963,254.69799999999998,258.02299999999997,287.02099999999996,278.356,258.02299999999997,236.739,236.739,259.693,290.518,330.16900000000004,350.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,34060000,2,1976-01-02,,1,1,453.26599999999996,241.582,319.535,18,26,1,1,1,,0,320.968,278.356,283.541,285.279,288.767,308.274,370.00699999999995,322.8,310.074,285.279,261.366,322.8,362.27099999999996,347.006,362.27099999999996,383.713,432.29900000000004,453.26599999999996,407.699,341.35400000000004,292.274,269.805,266.416,292.274,273.211,241.582,263.045,302.9,337.608,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
141,34060000,2,1976-01-03,,1,1,387.668,231.938,287.306,30,12,1,1,1,,0,348.899,352.69800000000004,302.9,292.274,292.274,292.274,268.108,251.391,254.69799999999998,251.391,235.13400000000001,231.938,243.205,258.02299999999997,266.416,269.805,276.637,283.541,269.805,258.02299999999997,244.833,261.366,294.034,294.034,288.767,271.506,283.541,345.11800000000005,375.855,387.668,360.347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,34060000,2,1976-01-04,,1,1,393.63199999999995,212.97099999999998,273.871,1,28,1,1,1,,0,393.63199999999995,360.347,320.968,304.687,306.478,330.16900000000004,370.00699999999995,368.06699999999995,287.02099999999996,269.805,246.46599999999998,253.042,273.211,283.541,294.034,306.478,285.279,278.356,253.042,236.739,230.347,227.179,224.03,222.46200000000002,220.899,216.238,214.676,212.97099999999998,212.97099999999998,212.97099999999998,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
143,34060000,2,1976-01-05,,1,1,263.045,183.232,202.956,5,22,1,1,1,,0,209.579,216.238,217.787,231.938,263.045,254.69799999999998,251.391,246.46599999999998,217.787,209.579,209.579,199.533,196.22799999999998,196.22799999999998,196.22799999999998,194.584,191.313,189.68599999999998,189.68599999999998,189.68599999999998,188.06400000000002,183.232,183.232,183.232,183.232,183.232,183.232,183.232,183.232,183.232,183.232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,34060000,2,1976-01-06,,1,1,183.232,161.359,170.535,1,27,1,1,1,,0,183.232,183.232,181.63299999999998,178.452,176.86900000000003,175.292,173.72099999999998,172.15599999999998,172.15599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,170.59599999999998,167.49400000000003,167.49400000000003,165.952,162.884,162.884,161.359,161.359,161.359,161.359,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
145,34060000,2,1976-01-07,,1,1,161.359,144.963,154.059,1,31,1,1,1,,0,161.359,161.359,161.359,161.359,161.359,161.359,159.839,159.839,159.839,159.839,158.325,158.325,158.325,156.817,156.817,155.315,153.819,152.328,150.843,150.843,149.365,147.891,147.891,147.891,146.424,146.424,146.424,146.424,146.424,146.424,144.963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,34060000,2,1976-01-08,,1,1,144.963,134.899,141.275,1,30,1,1,1,,0,144.963,144.963,144.963,143.50799999999998,143.50799999999998,143.50799999999998,143.50799999999998,143.50799999999998,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,142.058,140.614,140.614,139.17700000000002,139.17700000000002,137.745,137.745,137.745,137.745,134.899,134.899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
147,34060000,2,1976-01-09,,1,1,189.68599999999998,126.506,142.159,29,9,1,1,1,,0,134.899,134.899,134.899,134.899,133.485,132.077,129.28,129.28,126.506,126.506,130.67600000000002,134.899,143.50799999999998,150.843,155.315,146.424,142.058,137.745,137.745,137.745,137.745,137.745,137.745,140.614,147.891,150.843,153.819,165.952,189.68599999999998,169.042,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
148,34060000,2,1976-01-10,,1,1,278.356,152.328,200.85299999999998,4,31,1,1,1,,0,169.042,225.602,241.582,278.356,224.03,206.208,192.946,191.313,271.506,248.10299999999998,222.46200000000002,207.891,192.946,207.891,211.27200000000002,194.584,202.859,196.22799999999998,180.04,172.15599999999998,170.59599999999998,167.49400000000003,173.72099999999998,209.579,219.34099999999998,204.53099999999998,180.04,172.15599999999998,172.15599999999998,167.49400000000003,152.328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,34060000,2,1976-01-11,,1,1,330.16900000000004,142.058,229.646,20,1,1,1,1,,0,142.058,153.819,153.819,183.232,192.946,209.579,216.238,222.46200000000002,212.97099999999998,216.238,222.46200000000002,224.03,214.676,199.533,194.584,254.69799999999998,295.798,310.074,320.968,330.16900000000004,294.034,287.02099999999996,254.69799999999998,249.745,243.205,231.938,201.19299999999998,194.584,197.878,264.728,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
150,34060000,2,1976-01-12,,1,1,401.644,181.63299999999998,236.005,1,17,1,1,1,,0,401.644,328.32,292.274,266.416,304.687,308.274,285.279,259.693,224.03,209.579,201.19299999999998,201.19299999999998,192.946,196.22799999999998,194.584,186.44799999999998,181.63299999999998,189.68599999999998,192.946,209.579,231.938,243.205,261.366,251.391,249.745,225.602,211.27200000000002,199.533,194.584,206.208,214.676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
151,34060000,2,1977-01-01,,1,1,626.143,172.15599999999998,291.448,27,18,1,1,1,,0,227.179,241.582,236.739,230.347,233.53400000000002,248.10299999999998,269.805,254.69799999999998,251.391,244.833,238.34900000000002,204.53099999999998,189.68599999999998,184.83700000000002,180.04,176.86900000000003,173.72099999999998,172.15599999999998,173.72099999999998,246.46599999999998,308.274,341.35400000000004,350.796,368.06699999999995,405.676,444.82800000000003,626.143,446.931,377.81300000000005,453.26599999999996,533.149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,34060000,2,1977-01-02,,1,1,592.595,211.27200000000002,312.789,2,19,1,1,1,,0,559.125,592.595,566.555,503.526,444.82800000000003,397.63,343.23400000000004,302.9,274.922,261.366,253.042,246.46599999999998,233.53400000000002,231.938,230.347,222.46200000000002,216.238,214.676,211.27200000000002,219.34099999999998,238.34900000000002,249.745,264.728,283.541,292.274,292.274,302.9,308.274,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
153,34060000,2,1977-01-03,,1,1,330.16900000000004,212.97099999999998,249.77,23,30,1,1,1,,0,302.9,283.541,249.745,238.34900000000002,235.13400000000001,243.205,246.46599999999998,258.02299999999997,244.833,228.761,219.34099999999998,222.46200000000002,220.899,214.676,219.34099999999998,258.02299999999997,281.808,259.693,236.739,228.761,283.541,324.635,330.16900000000004,302.9,280.08,241.582,224.03,219.34099999999998,216.238,212.97099999999998,214.676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,34060000,2,1977-01-04,,1,1,870.453,196.22799999999998,314.171,30,18,1,1,1,,0,348.899,320.968,320.968,330.16900000000004,310.074,299.34,311.879,304.687,292.274,283.541,261.366,244.833,228.761,228.761,220.899,219.34099999999998,214.676,196.22799999999998,196.22799999999998,202.859,211.27200000000002,233.53400000000002,269.805,308.274,324.635,333.879,366.13,446.931,723.467,870.453,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
155,34060000,2,1977-01-05,,1,1,697.2080000000001,196.22799999999998,261.746,1,31,1,1,1,,0,697.2080000000001,444.82800000000003,368.06699999999995,332.022,294.034,274.922,261.366,251.391,241.582,236.739,231.938,228.761,224.03,224.03,228.761,231.938,236.739,241.582,243.205,241.582,236.739,235.13400000000001,231.938,227.179,219.34099999999998,212.97099999999998,209.579,207.891,202.859,199.533,196.22799999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,34060000,2,1977-01-06,,1,1,196.22799999999998,175.292,186.49200000000002,1,28,1,1,1,,0,196.22799999999998,192.946,192.946,192.946,192.946,189.68599999999998,189.68599999999998,189.68599999999998,189.68599999999998,192.946,194.584,194.584,192.946,189.68599999999998,189.68599999999998,188.06400000000002,186.44799999999998,183.232,183.232,183.232,183.232,181.63299999999998,180.04,180.04,180.04,180.04,178.452,175.292,175.292,175.292,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
157,34060000,2,1977-01-07,,1,1,173.72099999999998,156.817,164.894,1,26,1,1,1,,0,173.72099999999998,173.72099999999998,172.15599999999998,170.59599999999998,169.042,169.042,169.042,169.042,169.042,169.042,169.042,167.49400000000003,165.952,165.952,165.952,165.952,165.952,165.952,164.415,164.415,162.884,161.359,161.359,161.359,158.325,156.817,156.817,156.817,156.817,156.817,156.817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
158,34060000,2,1977-01-08,,1,1,156.817,144.963,150.292,1,24,1,1,1,,0,156.817,156.817,156.817,156.817,156.817,153.819,153.819,153.819,153.819,150.843,150.843,150.843,150.843,150.843,150.843,150.843,150.843,150.843,150.843,147.891,147.891,147.891,147.891,144.963,144.963,144.963,144.963,144.963,144.963,144.963,144.963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,34060000,2,1977-01-09,,1,1,261.366,139.17700000000002,148.781,30,11,1,1,1,,0,144.963,144.963,144.963,144.963,144.963,144.963,144.963,144.963,142.058,142.058,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,139.17700000000002,140.614,142.058,155.315,170.59599999999998,201.19299999999998,261.366,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
160,34060000,2,1977-01-10,,1,1,310.074,158.325,205.03799999999998,27,20,1,1,1,,0,273.211,259.693,236.739,216.238,189.68599999999998,181.63299999999998,189.68599999999998,204.53099999999998,219.34099999999998,243.205,261.366,222.46200000000002,209.579,194.584,180.04,170.59599999999998,167.49400000000003,162.884,162.884,158.325,159.839,161.359,164.415,167.49400000000003,172.15599999999998,207.891,310.074,230.347,222.46200000000002,224.03,231.938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
161,34060000,2,1977-01-11,,1,1,348.899,153.819,195.049,30,17,1,1,1,,0,219.34099999999998,222.46200000000002,219.34099999999998,202.859,194.584,189.68599999999998,188.06400000000002,192.946,206.208,196.22799999999998,180.04,173.72099999999998,172.15599999999998,169.042,161.359,156.817,153.819,158.325,162.884,170.59599999999998,176.86900000000003,201.19299999999998,204.53099999999998,204.53099999999998,199.533,192.946,188.06400000000002,188.06400000000002,256.358,348.899,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
162,34060000,2,1977-01-12,,1,1,723.467,183.232,311.555,30,8,1,1,1,,0,381.74199999999996,317.319,281.808,243.205,214.676,199.533,188.06400000000002,183.232,186.44799999999998,184.83700000000002,184.83700000000002,202.859,216.238,263.045,330.16900000000004,297.567,352.69800000000004,339.47900000000004,315.501,283.541,244.833,233.53400000000002,214.676,201.19299999999998,194.584,337.608,618.682,588.872,674.7330000000001,723.467,459.228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
163,34060000,2,1978-01-01,,1,1,503.526,201.19299999999998,323.08099999999996,18,31,1,1,2,,0,403.658,455.54400000000004,403.658,343.23400000000004,302.9,271.506,268.108,294.034,273.211,256.358,258.02299999999997,324.635,413.792,373.901,360.347,395.629,430.226,503.526,503.526,426.092,375.855,297.567,276.637,261.366,246.46599999999998,233.53400000000002,224.03,217.787,211.27200000000002,207.891,201.19299999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,34060000,2,1978-01-02,,1,1,656.0269999999999,192.946,333.33,15,5,1,1,1,,0,199.533,199.533,197.878,194.584,192.946,201.19299999999998,214.676,217.787,299.34,315.501,399.635,440.635,391.639,345.11800000000005,656.0269999999999,533.149,417.875,403.658,387.668,375.855,339.47900000000004,333.879,299.34,274.922,280.08,335.74199999999996,453.26599999999996,432.29900000000004,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
165,34060000,2,1978-01-03,,1,1,976.6289999999999,253.042,473.49199999999996,7,27,1,1,1,,0,449.039,442.73,375.855,525.737,659.7660000000001,881.805,976.6289999999999,972.829,942.447,874.237,670.99,547.986,510.925,536.856,588.872,466.599,377.81300000000005,335.74199999999996,313.688,306.478,285.279,276.637,271.506,263.045,258.02299999999997,254.69799999999998,253.042,264.728,259.693,261.366,273.211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
166,34060000,2,1978-01-04,,1,1,496.131,219.34099999999998,302.86400000000003,6,24,1,1,1,,0,339.47900000000004,328.32,328.32,362.27099999999996,409.725,496.131,391.639,343.23400000000004,306.478,287.02099999999996,266.416,256.358,249.745,244.833,285.279,278.356,243.205,236.739,230.347,230.347,224.03,222.46200000000002,220.899,219.34099999999998,224.03,377.81300000000005,485.048,389.651,328.32,280.08,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
167,34060000,2,1978-01-05,,1,1,547.986,219.34099999999998,296.157,8,29,1,1,1,,0,268.108,278.356,319.142,350.796,426.092,436.459,525.737,547.986,399.635,368.06699999999995,370.00699999999995,350.796,302.9,280.08,264.728,253.042,249.745,243.205,238.34900000000002,236.739,235.13400000000001,231.938,228.761,225.602,225.602,222.46200000000002,222.46200000000002,220.899,219.34099999999998,219.34099999999998,219.34099999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
168,34060000,2,1978-01-06,,1,1,244.833,196.22799999999998,213.704,4,27,1,1,1,,0,231.938,241.582,236.739,244.833,239.963,235.13400000000001,235.13400000000001,231.938,231.938,219.34099999999998,217.787,214.676,211.27200000000002,207.891,206.208,206.208,204.53099999999998,202.859,202.859,202.859,202.859,199.533,199.533,199.533,199.533,199.533,196.22799999999998,196.22799999999998,196.22799999999998,196.22799999999998,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
169,34060000,2,1978-01-07,,1,1,196.22799999999998,181.63299999999998,190.905,1,30,1,1,1,,0,196.22799999999998,194.584,194.584,192.946,192.946,192.946,192.946,192.946,192.946,192.946,192.946,191.313,191.313,191.313,191.313,191.313,189.68599999999998,189.68599999999998,189.68599999999998,189.68599999999998,189.68599999999998,192.946,192.946,194.584,191.313,189.68599999999998,188.06400000000002,186.44799999999998,184.83700000000002,181.63299999999998,181.63299999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,34060000,2,1978-01-08,,1,1,180.04,161.359,168.67,1,31,1,1,1,,0,180.04,180.04,178.452,175.292,175.292,173.72099999999998,172.15599999999998,172.15599999999998,170.59599999999998,169.042,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,167.49400000000003,165.952,164.415,164.415,164.415,164.415,164.415,164.415,164.415,164.415,164.415,161.359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
171,34060000,2,1978-01-09,,1,1,172.15599999999998,152.328,157.506,13,20,1,1,1,,0,161.359,159.839,158.325,158.325,158.325,158.325,155.315,155.315,156.817,158.325,161.359,169.042,172.15599999999998,169.042,165.952,159.839,156.817,155.315,153.819,152.328,152.328,152.328,153.819,155.315,153.819,152.328,152.328,152.328,152.328,152.328,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
172,34060000,2,1978-01-10,,1,1,401.644,146.424,211.104,22,6,1,1,1,,0,152.328,149.365,149.365,149.365,149.365,146.424,146.424,146.424,147.891,150.843,153.819,164.415,167.49400000000003,180.04,188.06400000000002,216.238,227.179,238.34900000000002,238.34900000000002,231.938,299.34,401.644,345.11800000000005,317.319,263.045,256.358,273.211,261.366,224.03,209.579,199.533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,34060000,2,1978-01-11,,1,1,306.478,167.49400000000003,204.718,17,25,1,1,1,,0,199.533,192.946,184.83700000000002,183.232,186.44799999999998,183.232,189.68599999999998,201.19299999999998,248.10299999999998,243.205,228.761,212.97099999999998,194.584,191.313,201.19299999999998,248.10299999999998,306.478,256.358,235.13400000000001,214.676,196.22799999999998,186.44799999999998,180.04,175.292,167.49400000000003,167.49400000000003,167.49400000000003,183.232,202.859,212.97099999999998,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
174,34060000,2,1978-01-12,,1,1,430.226,224.03,299.129,2,9,1,1,1,,0,280.08,430.226,397.63,350.796,301.118,269.805,248.10299999999998,235.13400000000001,224.03,228.761,251.391,258.02299999999997,233.53400000000002,236.739,273.211,281.808,294.034,295.798,341.35400000000004,377.81300000000005,417.875,407.699,401.644,403.658,335.74199999999996,288.767,258.02299999999997,238.34900000000002,231.938,241.582,238.34900000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,34060000,2,1979-01-01,,1,1,1140.6019999999999,228.761,445.76099999999997,20,6,1,1,1,,0,269.805,276.637,261.366,249.745,236.739,228.761,238.34900000000002,285.279,320.968,273.211,332.022,356.514,347.006,345.11800000000005,399.635,533.149,510.925,723.467,946.242,1140.6019999999999,1075.651,972.829,451.15,434.37699999999995,428.157,428.157,373.901,360.347,332.022,345.11800000000005,341.35400000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,34060000,2,1979-01-02,,1,1,1645.7379999999998,299.34,685.779,9,14,1,1,2,,0,440.635,670.99,551.698,551.698,821.335,915.8960000000001,919.687,1332.494,1645.7379999999998,1463.646,1263.272,934.857,451.15,299.34,366.13,364.19800000000004,446.931,492.436,577.7090000000001,798.705,648.5509999999999,547.986,518.3290000000001,436.459,411.756,405.676,387.668,536.856,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,
177,34060000,2,1979-01-03,,1,1,438.545,248.10299999999998,325.289,1,28,1,1,1,,0,438.545,377.81300000000005,332.022,315.501,297.567,290.518,283.541,290.518,283.541,287.02099999999996,299.34,345.11800000000005,352.69800000000004,379.775,391.639,364.19800000000004,368.06699999999995,350.796,370.00699999999995,356.514,315.501,294.034,278.356,266.416,259.693,254.69799999999998,249.745,248.10299999999998,371.952,419.923,350.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178,34060000,2,1979-01-04,,1,1,533.149,230.347,318.264,28,20,1,1,1,,0,339.47900000000004,466.599,451.15,413.792,368.06699999999995,315.501,283.541,268.108,261.366,264.728,276.637,269.805,263.045,251.391,246.46599999999998,239.963,236.739,233.53400000000002,231.938,230.347,230.347,233.53400000000002,239.963,266.416,332.022,345.11800000000005,462.913,533.149,499.82800000000003,492.436,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
